seq_ID,seq_start,seq_end,gene1
MT3_2388,8737,9903,g4406
MT3_2389,480,1427,g4407
MT3_2390,439,1627,g4408
MT3_2390,2958,4303,g4409
MT3_2391,1,1863,g4410
MT3_2391,2096,3411,g4411
MT3_2392,1,184,g4412
MT3_2392,4737,5429,g4413
MT3_2393,461,772,g4414
MT3_2393,1294,2742,g4415
MT3_2394,51,2593,g4416
MT3_2394,3304,4318,g4417
MT3_2395,848,4612,g4418
MT3_2396,159,2127,g4419
MT3_2396,5254,5889,g4420
MT3_2398,1,1256,g4421
MT3_2398,2085,4310,g4422
MT3_2399,1,2010,g4423
MT3_2399,2666,3768,g4424
MT3_2399,4873,7044,g4425
MT3_2399,7857,8701,g4426
MT3_2400,2607,3317,g4427
MT3_2401,1,1862,g4428
MT3_2401,2597,3596,g4429
MT3_2402,1,1282,g4430
MT3_2402,2079,3362,g4431
MT3_2403,174,3887,g4432
MT3_2404,1023,1880,g4433
MT3_2404,1982,3070,g4434
MT3_2405,1966,4066,g4435
MT3_2406,530,2378,g4436
MT3_2407,260,2542,g4437
MT3_2408,30,644,g4438
MT3_2408,990,5253,g4439
MT3_2408,6197,7171,g4440
MT3_2409,3841,4077,g4441
MT3_2410,952,1248,g4442
MT3_2411,1,2134,g4443
MT3_2411,3914,4442,g4444
MT3_2411,6347,7066,g4445
MT3_2411,8215,9791,g4446
MT3_2412,1278,6006,g4447
MT3_2413,1,1384,g4448
MT3_2413,2255,2692,g4449
MT3_2414,1,520,g4450
MT3_2414,1576,3391,g4451
MT3_2414,3844,5401,g4452
MT3_2415,2651,3484,g4453
MT3_2416,629,3204,g4454
MT3_2417,1,1124,g4455
MT3_2417,1517,2362,g4456
MT3_2418,1,650,g4457
MT3_2418,2341,3833,g4458
MT3_2418,4238,4462,g4459
MT3_2419,930,2954,g4460
MT3_2420,1207,3939,g4461
MT3_2421,474,2216,g4462
MT3_2423,1,910,g4463
MT3_2423,1365,3963,g4464
MT3_2424,841,2461,g4465
MT3_2424,2718,3821,g4466
MT3_2426,490,1342,g4467
MT3_2426,3373,5278,g4468
MT3_2426,5994,7196,g4469
MT3_2426,8436,8666,g4470
MT3_2428,1,2618,g4471
MT3_2428,2834,3521,g4472
MT3_2429,1,702,g4473
MT3_2430,1,1213,g4474
MT3_2430,1947,3149,g4475
MT3_2432,1,2096,g4476
MT3_2432,2826,4616,g4477
MT3_2432,5322,7661,g4478
MT3_2433,1,1101,g4479
MT3_2433,2479,3727,g4480
MT3_2434,1,1013,g4481
MT3_2434,3706,5419,g4482
MT3_2435,1,1118,g4483
MT3_2435,1828,2404,g4484
MT3_2435,3125,5953,g4485
MT3_2436,2140,4303,g4486
MT3_2437,759,1415,g4487
MT3_2437,1833,2831,g4488
MT3_2437,3729,4370,g4489
MT3_2438,128,2478,g4490
MT3_2438,3876,5761,g4491
MT3_2439,2254,3332,g4492
MT3_2440,1,1242,g4493
MT3_2440,1806,4255,g4494
MT3_2441,1,296,g4495
MT3_2442,1,158,g4496
MT3_2442,1301,3025,g4497
MT3_2442,3691,4283,g4498
MT3_2443,253,657,g4499
MT3_2443,1267,2391,g4500
MT3_2443,3711,5287,g4501
MT3_2444,150,566,g4502
MT3_2444,1119,3905,g4503
MT3_2444,4139,4447,g4504
MT3_2445,3645,6060,g4505
MT3_2446,272,1613,g4506
MT3_2446,2208,3509,g4507
MT3_2447,1,657,g4508
MT3_2447,1341,1556,g4509
MT3_2448,1560,4640,g4510
MT3_2448,7232,8638,g4511
MT3_2448,9061,9764,g4512
MT3_2449,1,479,g4513
MT3_2449,1851,2703,g4514
MT3_2449,3464,4422,g4515
MT3_2450,1,793,g4516
MT3_2450,1027,3099,g4517
MT3_2450,4608,5949,g4518
MT3_2451,1,1193,g4519
MT3_2451,1414,2568,g4520
MT3_2451,3241,3786,g4521
MT3_2452,675,1896,g4522
MT3_2453,1295,5315,g4523
MT3_2454,1,1178,g4524
MT3_2455,595,2107,g4525
MT3_2455,2489,3292,g4526
MT3_2456,2928,3607,g4527
MT3_2457,1,1007,g4528
MT3_2457,2078,4783,g4529
MT3_2458,1796,2278,g4530
MT3_2459,63,5698,g4531
MT3_2460,18,617,g4532
MT3_2461,359,4015,g4533
MT3_2461,4748,5728,g4534
MT3_2462,1,233,g4535
MT3_2462,1240,2727,g4536
MT3_2462,3198,3497,g4537
MT3_2463,4231,4734,g4538
MT3_2463,6610,7324,g4539
MT3_2463,7674,8600,g4540
MT3_2463,9134,10262,g4541
MT3_2464,1,3704,g4542
MT3_2465,239,3762,g4543
MT3_2466,449,6646,g4544
MT3_2466,7677,11879,g4545
MT3_2466,12191,13099,g4546
MT3_2469,1,301,g4547
MT3_2469,1593,2287,g4548
MT3_2469,4350,5139,g4549
MT3_2469,5612,6099,g4550
MT3_2469,6354,7940,g4551
MT3_2469,8843,11630,g4552
MT3_2469,12054,13397,g4553
MT3_2470,4803,5619,g4554
MT3_2471,1,1374,g4555
MT3_2472,1613,3008,g4556
MT3_2473,1,1383,g4557
MT3_2474,2553,3231,g4558
MT3_2475,626,2156,g4559
MT3_2475,2925,3850,g4560
MT3_2476,597,2816,g4561
MT3_2477,348,1398,g4562
MT3_2477,2480,3205,g4563
MT3_2477,4040,5815,g4564
MT3_2477,6653,7190,g4565
MT3_2479,760,2074,g4566
MT3_2479,2818,4091,g4567
MT3_2480,1,618,g4568
MT3_2480,1421,3081,g4569
MT3_2480,3149,3877,g4570
MT3_2481,1616,4077,g4571
MT3_2482,886,2957,g4572
MT3_2482,3301,4308,g4573
MT3_2483,396,4202,g4574
MT3_2484,1,368,g4575
MT3_2484,491,3660,g4576
MT3_2484,7087,8136,g4577
MT3_2485,752,2133,g4578
MT3_2486,1,426,g4579
MT3_2486,1749,3058,g4580
MT3_2486,3777,4292,g4581
MT3_2487,656,2491,g4582
MT3_2487,3117,4773,g4583
MT3_2487,5105,5860,g4584
MT3_2488,1687,2305,g4585
MT3_2489,385,1337,g4586
MT3_2489,1636,3284,g4587
MT3_2490,1,1553,g4588
MT3_2490,2896,4936,g4589
MT3_2491,878,2875,g4590
MT3_2491,4834,5632,g4591
MT3_2491,6375,6711,g4592
MT3_2492,93,1660,g4593
MT3_2492,3491,5132,g4594
MT3_2493,1,1696,g4595
MT3_2493,4550,5312,g4596
MT3_2494,923,2955,g4597
MT3_2495,673,1685,g4598
MT3_2496,1,797,g4599
MT3_2496,1345,2117,g4600
MT3_2496,2353,3599,g4601
MT3_2496,4384,5056,g4602
MT3_2498,1029,2919,g4603
MT3_2499,611,1807,g4604
MT3_2499,2125,3897,g4605
MT3_2500,146,1867,g4606
MT3_2501,1,2827,g4607
MT3_2501,4702,5199,g4608
MT3_2502,1207,2667,g4609
MT3_2502,3284,4465,g4610
MT3_2502,4664,5375,g4611
MT3_2503,1,286,g4612
MT3_2503,919,2715,g4613
MT3_2504,574,1810,g4614
MT3_2505,1,310,g4615
MT3_2505,922,1866,g4616
MT3_2505,2337,2907,g4617
MT3_2506,951,2140,g4618
MT3_2506,3761,4699,g4619
MT3_2507,783,3187,g4620
MT3_2508,589,3687,g4621
MT3_2509,1,2894,g4622
MT3_2509,3285,4382,g4623
MT3_2510,261,848,g4624
MT3_2510,1737,3013,g4625
MT3_2511,1,1312,g4626
MT3_2511,2079,2804,g4627
MT3_2512,403,1458,g4628
MT3_2512,2040,3809,g4629
MT3_2512,6409,8863,g4630
MT3_2512,9140,10421,g4631
MT3_2512,11612,12775,g4632
MT3_2512,13113,15691,g4633
MT3_2513,2662,5342,g4634
MT3_2513,5997,6600,g4635
MT3_2514,2212,5170,g4636
MT3_2514,5507,7408,g4637
MT3_2515,1919,3507,g4638
MT3_2515,3833,4997,g4639
MT3_2516,1,608,g4640
MT3_2516,741,5457,g4641
MT3_2517,90,2369,g4642
MT3_2517,3053,7796,g4643
MT3_2517,9292,10377,g4644
MT3_2517,10830,13748,g4645
MT3_2518,169,474,g4646
MT3_2518,2689,4500,g4647
MT3_2518,5265,5747,g4648
MT3_2519,1639,2634,g4649
MT3_2520,5319,6128,g4650
MT3_2521,5547,6589,g4651
MT3_2522,1,654,g4652
MT3_2522,1413,2464,g4653
MT3_2522,3461,4789,g4654
MT3_2523,2734,5540,g4655
MT3_2524,1,1386,g4656
MT3_2524,1717,2601,g4657
MT3_2524,3789,4271,g4658
MT3_2525,1,1808,g4659
MT3_2526,61,1793,g4660
MT3_2527,307,1747,g4661
MT3_2527,2975,7178,g4662
MT3_2527,8337,8758,g4663
MT3_2528,2158,5339,g4664
MT3_2529,1,2447,g4665
MT3_2529,4764,5250,g4666
MT3_2530,1,1814,g4667
MT3_2530,2653,8358,g4668
MT3_2530,8888,9342,g4669
MT3_2531,1,1285,g4670
MT3_2531,2498,4186,g4671
MT3_2532,1338,4231,g4672
MT3_2533,1,1231,g4673
MT3_2533,1417,3017,g4674
MT3_2534,1,1699,g4675
MT3_2534,2995,3354,g4676
MT3_2535,947,2182,g4677
MT3_2535,3337,3892,g4678
MT3_2536,1,311,g4679
MT3_2536,2031,2856,g4680
MT3_2537,1,350,g4681
MT3_2537,647,1278,g4682
MT3_2537,1811,4016,g4683
MT3_2538,3009,6015,g4684
MT3_2538,6539,7623,g4685
MT3_2539,1,1221,g4686
MT3_2539,1853,3508,g4687
MT3_2540,1,487,g4688
MT3_2540,777,1452,g4689
MT3_2541,1,1496,g4690
MT3_2542,180,3264,g4691
MT3_2543,1,1524,g4692
MT3_2544,1,970,g4693
MT3_2544,2997,3568,g4694
MT3_2546,35,1698,g4695
MT3_2546,2418,3803,g4696
MT3_2546,6499,9204,g4697
MT3_2546,9861,10681,g4698
MT3_2546,11555,13033,g4699
MT3_2547,5143,6319,g4700
MT3_2547,7410,8736,g4701
MT3_2547,9842,12214,g4702
MT3_2548,1167,2522,g4703
MT3_2548,3095,5134,g4704
MT3_2548,7175,8283,g4705
MT3_2549,1,522,g4706
MT3_2549,4941,6201,g4707
MT3_2552,1,2980,g4708
MT3_2553,1,430,g4709
MT3_2553,1636,3006,g4710
MT3_2554,1,3034,g4711
MT3_2555,2797,4782,g4712
MT3_2555,5317,6005,g4713
MT3_2555,7130,7801,g4714
MT3_2556,298,2454,g4715
MT3_2556,2838,3545,g4716
MT3_2556,5418,6633,g4717
MT3_2557,1973,4921,g4718
MT3_2558,1,1069,g4719
MT3_2558,1906,4118,g4720
MT3_2558,4576,5915,g4721
MT3_2559,1,2744,g4722
MT3_2560,347,1212,g4723
MT3_2560,2673,3113,g4724
MT3_2561,2590,4332,g4725
MT3_2561,5216,5819,g4726
MT3_2561,6112,6550,g4727
MT3_2561,7717,9174,g4728
MT3_2561,9616,10380,g4729
MT3_2562,1985,5759,g4730
MT3_2562,6243,6568,g4731
MT3_2563,5856,6779,g4732
MT3_2564,934,2659,g4733
MT3_2565,3221,4355,g4734
MT3_2566,1011,2736,g4735
MT3_2566,3695,4299,g4736
MT3_2567,112,1485,g4737
MT3_2568,1,2147,g4738
MT3_2569,3388,5979,g4739
MT3_2570,109,1574,g4740
MT3_2571,1911,3206,g4741
MT3_2571,4202,5969,g4742
MT3_2572,732,1694,g4743
MT3_2573,2496,3953,g4744
MT3_2573,5722,7081,g4745
MT3_2574,1531,3868,g4746
MT3_2575,1,3235,g4747
MT3_2576,1,1576,g4748
MT3_2577,1,2882,g4749
MT3_2577,3138,3660,g4750
MT3_2578,637,1167,g4751
MT3_2578,1387,1869,g4752
MT3_2578,2148,3665,g4753
MT3_2579,1,1398,g4754
MT3_2579,6330,6650,g4755
MT3_2580,2297,2713,g4756
MT3_2580,4260,5122,g4757
MT3_2581,2763,3185,g4758
MT3_2582,1,780,g4759
MT3_2582,1149,2339,g4760
MT3_2583,286,1712,g4761
MT3_2584,1,3104,g4762
MT3_2585,1,2714,g4763
MT3_2586,254,2176,g4764
MT3_2586,2899,3809,g4765
MT3_2587,1,2328,g4766
MT3_2587,5524,6690,g4767
MT3_2588,1,746,g4768
MT3_2588,1459,2169,g4769
MT3_2589,1,1202,g4770
MT3_2589,1909,2571,g4771
MT3_2590,1,1031,g4772
MT3_2590,2055,3821,g4773
MT3_2591,1,731,g4774
MT3_2591,3683,5815,g4775
MT3_2592,3075,4193,g4776
MT3_2593,1,539,g4777
MT3_2593,1587,4201,g4778
MT3_2594,1527,3005,g4779
MT3_2595,1,3252,g4780
MT3_2596,2344,4057,g4781
MT3_2596,5690,7632,g4782
MT3_2596,8618,9030,g4783
MT3_2597,178,3277,g4784
MT3_2597,4374,5669,g4785
MT3_2598,1237,1986,g4786
MT3_2599,320,3560,g4787
MT3_2600,1,693,g4788
MT3_2600,1348,3174,g4789
MT3_2600,7971,9137,g4790
MT3_2600,9420,9979,g4791
MT3_2600,11023,11556,g4792
MT3_2601,538,2269,g4793
MT3_2602,1,858,g4794
MT3_2602,1420,2277,g4795
MT3_2603,1633,3047,g4796
MT3_2604,1300,2881,g4797
MT3_2604,3231,4939,g4798
MT3_2605,1,1137,g4799
MT3_2605,3284,3674,g4800
MT3_2607,1,1102,g4801
MT3_2608,1,1065,g4802
MT3_2608,5113,5589,g4803
MT3_2609,476,1198,g4804
MT3_2610,2615,3535,g4805
MT3_2610,4222,5425,g4806
MT3_2611,1,301,g4807
MT3_2611,633,3020,g4808
MT3_2612,1,1288,g4809
MT3_2612,5239,6172,g4810
MT3_2613,3265,4687,g4811
MT3_2614,1,1072,g4812
MT3_2614,1256,2233,g4813
MT3_2614,3026,4192,g4814
MT3_2614,4497,8463,g4815
MT3_2615,1,901,g4816
MT3_2615,3522,5321,g4817
MT3_2615,5942,7475,g4818
MT3_2616,1,796,g4819
MT3_2616,2007,3401,g4820
MT3_2616,3864,4637,g4821
MT3_2616,5217,5798,g4822
MT3_2616,5841,6122,g4823
MT3_2617,181,1228,g4824
MT3_2617,4062,6429,g4825
MT3_2617,7274,7747,g4826
MT3_2617,8099,9257,g4827
MT3_2618,2426,5994,g4828
MT3_2619,1,4455,g4829
MT3_2620,1932,3345,g4830
MT3_2621,422,1630,g4831
MT3_2621,2162,3697,g4832
MT3_2621,4742,5272,g4833
MT3_2621,5557,5886,g4834
MT3_2622,1,1142,g4835
MT3_2622,1377,3293,g4836
MT3_2623,1253,1474,g4837
MT3_2624,1,519,g4838
MT3_2624,842,2816,g4839
MT3_2624,3787,4766,g4840
MT3_2626,1,935,g4841
MT3_2626,1391,3124,g4842
MT3_2627,1,780,g4843
MT3_2627,2274,2785,g4844
MT3_2627,4523,5405,g4845
MT3_2628,1825,3501,g4846
MT3_2629,1,386,g4847
MT3_2629,962,1867,g4848
MT3_2629,1885,3615,g4849
MT3_2630,1127,3414,g4850
MT3_2630,5357,6587,g4851
MT3_2631,1,1367,g4852
MT3_2632,1,1793,g4853
MT3_2633,1,181,g4854
MT3_2633,1228,3229,g4855
MT3_2634,113,1410,g4856
MT3_2635,1,2694,g4857
MT3_2636,3159,4496,g4858
MT3_2637,253,3651,g4859
MT3_2638,1083,2761,g4860
MT3_2638,3085,4476,g4861
MT3_2639,50,1115,g4862
MT3_2639,1425,1787,g4863
MT3_2641,657,2440,g4864
MT3_2642,1,3306,g4865
MT3_2643,780,1248,g4866
MT3_2643,1706,2856,g4867
MT3_2644,137,1690,g4868
MT3_2644,2168,2724,g4869
MT3_2644,3363,6938,g4870
MT3_2644,7445,8606,g4871
MT3_2645,1,1490,g4872
MT3_2645,1699,3453,g4873
MT3_2646,2286,4010,g4874
MT3_2646,5229,7214,g4875
MT3_2647,207,1307,g4876
MT3_2647,2042,3612,g4877
MT3_2648,1,1189,g4878
MT3_2648,1661,3360,g4879
MT3_2648,3439,5691,g4880
MT3_2649,1,867,g4881
MT3_2649,1621,3736,g4882
MT3_2649,8175,8547,g4883
MT3_2650,922,2970,g4884
MT3_2650,3128,4286,g4885
MT3_2651,787,2018,g4886
MT3_2651,3130,3333,g4887
MT3_2652,1586,3135,g4888
MT3_2652,3376,3915,g4889
MT3_2653,1,672,g4890
MT3_2653,1385,3396,g4891
MT3_2654,759,1931,g4892
MT3_2654,2508,3129,g4893
MT3_2654,4425,4905,g4894
MT3_2654,5546,6197,g4895
MT3_2655,1,3529,g4896
MT3_2658,991,1973,g4897
MT3_2659,1,6992,g4898
MT3_2660,199,1616,g4899
MT3_2660,1868,5265,g4900
MT3_2660,5797,6704,g4901
MT3_2661,201,2302,g4902
MT3_2661,3125,7285,g4903
MT3_2662,1,480,g4904
MT3_2662,1911,4821,g4905
MT3_2662,5957,6616,g4906
MT3_2663,229,1959,g4907
MT3_2663,3548,4364,g4908
MT3_2664,1,2162,g4909
MT3_2665,1,1100,g4910
MT3_2665,3816,8430,g4911
MT3_2667,1,547,g4912
MT3_2667,4388,5401,g4913
MT3_2668,870,3268,g4914
MT3_2669,1,333,g4915
MT3_2669,1664,2332,g4916
MT3_2669,2849,3643,g4917
MT3_2670,192,1085,g4918
MT3_2670,1428,2041,g4919
MT3_2672,1,2075,g4920
MT3_2673,1,1563,g4921
MT3_2673,4384,6351,g4922
MT3_2673,7586,8650,g4923
MT3_2674,1,1966,g4924
MT3_2675,1,2608,g4925
MT3_2676,1,844,g4926
MT3_2676,2836,3771,g4927
MT3_2677,1,1789,g4928
MT3_2677,3192,4961,g4929
MT3_2678,991,1830,g4930
MT3_2678,2161,4756,g4931
MT3_2678,5176,5787,g4932
MT3_2679,1441,2130,g4933
MT3_2679,2485,3204,g4934
MT3_2681,1,1823,g4935
MT3_2682,3297,4072,g4936
MT3_2683,2659,3308,g4937
MT3_2684,1200,2733,g4938
MT3_2684,6023,6423,g4939
MT3_2685,1,2620,g4940
MT3_2686,1,441,g4941
MT3_2686,881,4531,g4942
MT3_2687,236,1897,g4943
MT3_2687,2465,4512,g4944
MT3_2688,1,2676,g4945
MT3_2688,3776,7451,g4946
MT3_2689,1,1330,g4947
MT3_2689,1772,2254,g4948
MT3_2689,3462,3766,g4949
MT3_2690,1,3658,g4950
MT3_2691,1365,2021,g4951
MT3_2691,3113,3868,g4952
MT3_2692,1971,4179,g4953
MT3_2693,1713,2714,g4954
MT3_2694,221,1123,g4955
MT3_2694,2785,3783,g4956
MT3_2695,1,633,g4957
MT3_2695,2268,3914,g4958
MT3_2696,4107,5903,g4959
MT3_2697,334,1689,g4960
MT3_2697,1950,3119,g4961
MT3_2697,4337,5354,g4962
MT3_2698,1,1416,g4963
MT3_2699,7028,7624,g4964
MT3_2700,1,100,g4965
MT3_2700,192,953,g4966
MT3_2700,1879,3514,g4967
MT3_2701,1,1158,g4968
MT3_2702,1,4075,g4969
MT3_2703,1,331,g4970
MT3_2703,1035,1713,g4971
MT3_2703,3277,7232,g4972
MT3_2704,1705,4859,g4973
MT3_2705,609,2690,g4974
MT3_2705,2847,3543,g4975
MT3_2706,1,379,g4976
MT3_2706,1553,3770,g4977
MT3_2707,1043,3133,g4978
MT3_2707,4221,6257,g4979
MT3_2708,606,3110,g4980
MT3_2709,1,604,g4981
MT3_2709,1612,3089,g4982
MT3_2710,1,485,g4983
MT3_2710,927,1614,g4984
MT3_2710,2450,3484,g4985
MT3_2710,4185,5453,g4986
MT3_2710,5870,7482,g4987
MT3_2711,1068,2312,g4988
MT3_2711,3547,6214,g4989
MT3_2711,7233,7808,g4990
MT3_2711,11584,11899,g4991
MT3_2712,693,3166,g4992
MT3_2713,108,1636,g4993
MT3_2713,7049,11024,g4994
MT3_2714,168,898,g4995
MT3_2714,2279,3821,g4996
MT3_2714,3952,5421,g4997
MT3_2714,6178,6650,g4998
MT3_2716,1,1842,g4999
MT3_2716,2103,2465,g5000
MT3_2716,3271,4382,g5001
MT3_2716,4672,6333,g5002
MT3_2717,22,828,g5003
MT3_2717,2440,3353,g5004
MT3_2718,1,3426,g5005
MT3_2719,176,1568,g5006
MT3_2719,2085,3392,g5007
MT3_2720,2112,2570,g5008
MT3_2720,4398,5201,g5009
MT3_2721,2898,3622,g5010
MT3_2721,5177,5548,g5011
MT3_2723,1502,3322,g5012
MT3_2723,3889,6304,g5013
MT3_2723,7255,7715,g5014
MT3_2724,1,582,g5015
MT3_2724,1629,3403,g5016
MT3_2725,3244,4568,g5017
MT3_2725,4923,6481,g5018
MT3_2725,9395,14744,g5019
MT3_2725,15528,16351,g5020
MT3_2726,12,389,g5021
MT3_2726,1667,4415,g5022
MT3_2726,4700,4894,g5023
MT3_2727,831,3932,g5024
MT3_2728,1184,2813,g5025
MT3_2729,1,4565,g5026
MT3_2730,1,2296,g5027
MT3_2731,1,2692,g5028
MT3_2732,1,1052,g5029
MT3_2732,2734,3971,g5030
MT3_2733,688,2243,g5031
MT3_2733,3357,4096,g5032
MT3_2734,1405,2592,g5033
MT3_2734,5805,6927,g5034
MT3_2734,7723,8287,g5035
MT3_2734,8587,9749,g5036
MT3_2734,12340,13060,g5037
MT3_2735,1254,5946,g5038
MT3_2736,1,1328,g5039
MT3_2736,1954,3216,g5040
MT3_2737,2278,3337,g5041
MT3_2738,1652,4713,g5042
MT3_2739,1006,2727,g5043
MT3_2740,1,1807,g5044
MT3_2740,2402,3477,g5045
MT3_2740,5211,6293,g5046
MT3_2741,1203,2452,g5047
MT3_2742,525,1046,g5048
MT3_2742,2792,3763,g5049
MT3_2743,1244,3335,g5050
MT3_2744,1,1488,g5051
MT3_2744,5174,5545,g5052
MT3_2745,767,2684,g5053
MT3_2745,4345,6644,g5054
MT3_2745,7175,8158,g5055
MT3_2745,10004,10962,g5056
MT3_2746,1268,1907,g5057
MT3_2746,2327,3721,g5058
MT3_2747,1675,2394,g5059
MT3_2748,1,2748,g5060
MT3_2749,1,2960,g5061
MT3_2749,5912,6856,g5062
MT3_2749,9219,10328,g5063
MT3_2750,1,3556,g5064
MT3_2751,1429,3229,g5065
MT3_2752,2907,3797,g5066
MT3_2753,290,901,g5067
MT3_2753,1257,2836,g5068
MT3_2754,3303,4736,g5069
MT3_2755,1,1506,g5070
MT3_2755,1942,2368,g5071
MT3_2755,2880,3983,g5072
MT3_2756,1,606,g5073
MT3_2756,1201,1682,g5074
MT3_2756,1977,2555,g5075
MT3_2757,1783,2259,g5076
MT3_2758,278,1097,g5077
MT3_2758,1177,3858,g5078
MT3_2759,3067,5330,g5079
MT3_2759,6037,8393,g5080
MT3_2759,13731,15701,g5081
MT3_2760,1,1783,g5082
MT3_2760,2619,4523,g5083
MT3_2761,1012,2191,g5084
MT3_2762,234,4712,g5085
MT3_2763,1,1157,g5086
MT3_2763,1947,3916,g5087
MT3_2763,4386,6787,g5088
MT3_2764,1,790,g5089
MT3_2764,2083,3011,g5090
MT3_2765,1,823,g5091
MT3_2765,1999,3518,g5092
MT3_2766,1,1090,g5093
MT3_2766,1199,2999,g5094
MT3_2766,3434,4495,g5095
MT3_2766,5117,5752,g5096
MT3_2767,1620,2936,g5097
MT3_2767,2998,3365,g5098
MT3_2767,4174,5566,g5099
MT3_2768,5873,6961,g5100
MT3_2768,7450,8454,g5101
MT3_2769,1,2183,g5102
MT3_2771,1,1349,g5103
MT3_2772,1,646,g5104
MT3_2772,1063,3315,g5105
MT3_2774,1654,3535,g5106
MT3_2774,3931,4385,g5107
MT3_2775,385,1522,g5108
MT3_2776,141,943,g5109
MT3_2776,4035,7385,g5110
MT3_2776,7616,8317,g5111
MT3_2776,8762,12115,g5112
MT3_2777,1,703,g5113
MT3_2777,1255,3846,g5114
MT3_2778,1045,1766,g5115
MT3_2778,1815,2303,g5116
MT3_2778,3497,5666,g5117
MT3_2778,6449,6936,g5118
MT3_2778,7224,7849,g5119
MT3_2778,8142,8488,g5120
MT3_2778,8883,9537,g5121
MT3_2778,10120,12823,g5122
MT3_2779,1,466,g5123
MT3_2779,1042,3824,g5124
MT3_2779,4027,6971,g5125
MT3_2779,8676,9302,g5126
MT3_2780,1,620,g5127
MT3_2780,953,2557,g5128
MT3_2780,2857,3652,g5129
MT3_2781,1068,1686,g5130
MT3_2781,2009,2625,g5131
MT3_2781,2845,4298,g5132
MT3_2782,1,2757,g5133
MT3_2783,820,4231,g5134
MT3_2784,2073,4069,g5135
MT3_2786,3349,4641,g5136
MT3_2786,4785,5471,g5137
MT3_2787,1259,2395,g5138
MT3_2787,2746,3447,g5139
MT3_2787,3684,6894,g5140
MT3_2788,1020,1547,g5141
MT3_2788,2644,3067,g5142
MT3_2789,122,760,g5143
MT3_2789,2155,5838,g5144
MT3_2790,1,1010,g5145
MT3_2791,91,3259,g5146
MT3_2792,1,941,g5147
MT3_2792,1948,4956,g5148
MT3_2793,2033,5301,g5149
MT3_2794,1,262,g5150
MT3_2795,1,2292,g5151
MT3_2795,3529,4420,g5152
MT3_2795,5601,7250,g5153
MT3_2796,3515,5207,g5154
MT3_2796,7210,8406,g5155
MT3_2797,281,1149,g5156
MT3_2797,2076,4825,g5157
MT3_2797,5326,7188,g5158
MT3_2797,7633,9177,g5159
MT3_2798,1,1489,g5160
MT3_2798,6189,7792,g5161
MT3_2799,3727,5075,g5162
MT3_2800,1,3454,g5163
MT3_2801,1579,4001,g5164
MT3_2802,1,5603,g5165
MT3_2803,604,3410,g5166
MT3_2804,1,146,g5167
MT3_2804,175,732,g5168
MT3_2804,1040,3177,g5169
MT3_2805,256,701,g5170
MT3_2805,1371,2326,g5171
MT3_2806,284,2150,g5172
MT3_2807,1,711,g5173
MT3_2807,1620,4288,g5174
MT3_2807,5280,6305,g5175
MT3_2807,7339,8925,g5176
MT3_2807,9240,10106,g5177
MT3_2808,32,1469,g5178
MT3_2808,3067,3541,g5179
MT3_2809,150,1402,g5180
MT3_2809,1715,2749,g5181
MT3_2809,3216,3823,g5182
MT3_2810,370,966,g5183
MT3_2810,1272,3003,g5184
MT3_2812,1068,2285,g5185
MT3_2812,2724,2969,g5186
MT3_2813,325,2064,g5187
MT3_2814,1,335,g5188
MT3_2814,1250,4995,g5189
MT3_2814,6030,8962,g5190
MT3_2815,1,2718,g5191
MT3_2816,1312,1843,g5192
MT3_2816,2668,3312,g5193
MT3_2817,1,1418,g5194
MT3_2817,1852,7083,g5195
MT3_2817,7758,9965,g5196
MT3_2817,10244,10792,g5197
MT3_2818,279,1541,g5198
MT3_2819,1,744,g5199
MT3_2819,1472,2861,g5200
MT3_2819,7896,9551,g5201
MT3_2819,11205,13061,g5202
MT3_2820,966,1232,g5203
MT3_2820,1352,1948,g5204
MT3_2820,2267,3280,g5205
MT3_2822,1,3305,g5206
MT3_2823,1,1442,g5207
MT3_2824,1,6720,g5208
MT3_2825,669,2490,g5209
MT3_2825,5616,8961,g5210
MT3_2825,10143,11646,g5211
MT3_2825,12017,13324,g5212
MT3_2825,13854,14693,g5213
MT3_2825,15265,19831,g5214
MT3_2826,788,1810,g5215
MT3_2827,1,2695,g5216
MT3_2827,5333,5679,g5217
MT3_2828,1722,4330,g5218
MT3_2828,4517,5776,g5219
MT3_2829,1,3252,g5220
MT3_2831,711,2135,g5221
MT3_2832,1256,2821,g5222
MT3_2832,3686,4729,g5223
MT3_2832,5807,7348,g5224
MT3_2833,1,4472,g5225
MT3_2833,5202,6359,g5226
MT3_2833,8551,10321,g5227
MT3_2834,1,3657,g5228
MT3_2834,4885,6315,g5229
MT3_2835,1249,2049,g5230
MT3_2835,3700,5435,g5231
MT3_2835,6633,7586,g5232
MT3_2837,1,3975,g5233
MT3_2837,4089,4811,g5234
MT3_2837,5425,6062,g5235
MT3_2837,6320,7372,g5236
MT3_2837,7837,12243,g5237
MT3_2837,12735,14419,g5238
MT3_2837,14854,15456,g5239
MT3_2839,1,209,g5240
MT3_2839,1284,2727,g5241
MT3_2841,1,590,g5242
MT3_2841,708,1615,g5243
MT3_2841,1997,3002,g5244
MT3_2841,3498,4732,g5245
MT3_2842,1,1445,g5246
MT3_2842,1793,3581,g5247
MT3_2842,4354,5533,g5248
MT3_2843,1219,3096,g5249
MT3_2844,1,1351,g5250
MT3_2844,1949,4007,g5251
